subfolder,filename,jobs,machines,T_star,Cmax,ratio_lp
instancias1a100,1011.txt,1000,10,996.0,977.0,1.0194472876151484
instancias1a100,1012.txt,1000,10,919.0,905.0,1.0154696132596686
instancias1a100,1013.txt,1000,10,1001.0,978.0,1.0235173824130879
instancias1a100,1014.txt,1000,10,991.0,960.0,1.0322916666666666
instancias1a100,1015.txt,1000,10,978.0,964.0,1.0145228215767634
instancias1a100,1016.txt,1000,10,1011.0,974.0,1.037987679671458
instancias1a100,1017.txt,1000,10,985.0,942.0,1.045647558386412
instancias1a100,1018.txt,1000,10,1032.0,990.0,1.0424242424242425
instancias1a100,1019.txt,1000,10,976.0,937.0,1.0416221985058698
instancias1a100,1020.txt,1000,10,1013.0,986.0,1.0273833671399595
instancias1a100,1021.txt,1000,20,268.0,258.0,1.0387596899224807
instancias1a100,1022.txt,1000,20,286.0,267.0,1.0711610486891385
instancias1a100,1023.txt,1000,20,269.0,253.0,1.0632411067193677
instancias1a100,1024.txt,1000,20,286.0,266.0,1.0751879699248121
instancias1a100,1025.txt,1000,20,289.0,276.0,1.0471014492753623
instancias1a100,1026.txt,1000,20,285.0,267.0,1.0674157303370786
instancias1a100,1027.txt,1000,20,293.0,279.0,1.050179211469534
instancias1a100,1028.txt,1000,20,291.0,272.0,1.0698529411764706
instancias1a100,1029.txt,1000,20,283.0,267.0,1.0599250936329587
instancias1a100,1030.txt,1000,20,279.0,260.0,1.073076923076923
instancias1a100,1031.txt,1000,30,146.0,129.0,1.1317829457364341
instancias1a100,1032.txt,1000,30,156.0,137.0,1.1386861313868613
instancias1a100,1033.txt,1000,30,137.0,123.0,1.113821138211382
instancias1a100,1034.txt,1000,30,137.0,126.0,1.0873015873015872
instancias1a100,1035.txt,1000,30,145.0,128.0,1.1328125
instancias1a100,1036.txt,1000,30,140.0,125.0,1.12
instancias1a100,1037.txt,1000,30,145.0,128.0,1.1328125
instancias1a100,1038.txt,1000,30,141.0,126.0,1.119047619047619
instancias1a100,1039.txt,1000,30,141.0,128.0,1.1015625
instancias1a100,1040.txt,1000,30,140.0,127.0,1.1023622047244095
instancias1a100,1041.txt,1000,40,81.0,74.0,1.0945945945945945
instancias1a100,1042.txt,1000,40,85.0,74.0,1.1486486486486487
instancias1a100,1043.txt,1000,40,90.0,77.0,1.1688311688311688
instancias1a100,1044.txt,1000,40,84.0,75.0,1.12
instancias1a100,1045.txt,1000,40,87.0,77.0,1.12987012987013
instancias1a100,1046.txt,1000,40,85.0,75.0,1.1333333333333333
instancias1a100,1047.txt,1000,40,86.0,77.0,1.1168831168831168
instancias1a100,1048.txt,1000,40,88.0,75.0,1.1733333333333333
instancias1a100,1049.txt,1000,40,87.0,76.0,1.144736842105263
instancias1a100,1050.txt,1000,40,82.0,74.0,1.1081081081081081
instancias1a100,1051.txt,1000,50,58.0,51.0,1.1372549019607843
instancias1a100,1052.txt,1000,50,59.0,49.0,1.2040816326530612
instancias1a100,1053.txt,1000,50,57.0,51.0,1.1176470588235294
instancias1a100,1054.txt,1000,50,58.0,51.0,1.1372549019607843
instancias1a100,1055.txt,1000,50,56.0,51.0,1.0980392156862746
instancias1a100,1056.txt,1000,50,57.0,51.0,1.1176470588235294
instancias1a100,1057.txt,1000,50,60.0,50.0,1.2
instancias1a100,1058.txt,1000,50,60.0,53.0,1.1320754716981132
instancias1a100,1059.txt,1000,50,66.0,54.0,1.2222222222222223
instancias1a100,1060.txt,1000,50,64.0,52.0,1.2307692307692308
instancias1a100,111.txt,100,10,135.0,117.0,1.1538461538461537
instancias1a100,112.txt,100,10,101.0,87.0,1.160919540229885
instancias1a100,113.txt,100,10,121.0,98.0,1.2346938775510203
instancias1a100,114.txt,100,10,135.0,115.0,1.173913043478261
instancias1a100,115.txt,100,10,136.0,104.0,1.3076923076923077
instancias1a100,116.txt,100,10,117.0,101.0,1.1584158415841583
instancias1a100,117.txt,100,10,141.0,114.0,1.236842105263158
instancias1a100,118.txt,100,10,115.0,103.0,1.116504854368932
instancias1a100,119.txt,100,10,129.0,114.0,1.131578947368421
instancias1a100,120.txt,100,10,131.0,98.0,1.336734693877551
instancias1a100,121.txt,100,20,45.0,30.0,1.5
instancias1a100,122.txt,100,20,52.0,36.0,1.4444444444444444
instancias1a100,123.txt,100,20,39.0,32.0,1.21875
instancias1a100,124.txt,100,20,45.0,33.0,1.3636363636363635
instancias1a100,125.txt,100,20,45.0,31.0,1.4516129032258065
instancias1a100,126.txt,100,20,40.0,29.0,1.3793103448275863
instancias1a100,127.txt,100,20,40.0,35.0,1.1428571428571428
instancias1a100,128.txt,100,20,46.0,30.0,1.5333333333333334
instancias1a100,129.txt,100,20,44.0,30.0,1.4666666666666666
instancias1a100,130.txt,100,20,42.0,29.0,1.4482758620689655
instancias1a100,131.txt,100,30,32.0,19.0,1.6842105263157894
instancias1a100,132.txt,100,30,35.0,23.0,1.5217391304347827
instancias1a100,133.txt,100,30,25.0,16.0,1.5625
instancias1a100,134.txt,100,30,33.0,18.0,1.8333333333333333
instancias1a100,135.txt,100,30,19.0,16.0,1.1875
instancias1a100,136.txt,100,30,28.0,24.0,1.1666666666666667
instancias1a100,137.txt,100,30,24.0,17.0,1.411764705882353
instancias1a100,138.txt,100,30,26.0,19.0,1.368421052631579
instancias1a100,139.txt,100,30,29.0,16.0,1.8125
instancias1a100,140.txt,100,30,26.0,17.0,1.5294117647058822
instancias1a100,141.txt,100,40,13.0,10.0,1.3
instancias1a100,142.txt,100,40,18.0,12.0,1.5
instancias1a100,143.txt,100,40,20.0,12.0,1.6666666666666667
instancias1a100,144.txt,100,40,18.0,10.0,1.8
instancias1a100,145.txt,100,40,17.0,11.0,1.5454545454545454
instancias1a100,146.txt,100,40,18.0,12.0,1.5
instancias1a100,147.txt,100,40,19.0,14.0,1.3571428571428572
instancias1a100,148.txt,100,40,19.0,13.0,1.4615384615384615
instancias1a100,149.txt,100,40,31.0,23.0,1.3478260869565217
instancias1a100,150.txt,100,40,26.0,14.0,1.8571428571428572
instancias1a100,151.txt,100,50,13.0,8.0,1.625
instancias1a100,152.txt,100,50,20.0,13.0,1.5384615384615385
instancias1a100,153.txt,100,50,17.0,10.0,1.7
instancias1a100,154.txt,100,50,17.0,11.0,1.5454545454545454
instancias1a100,155.txt,100,50,13.0,9.0,1.4444444444444444
instancias1a100,156.txt,100,50,18.0,10.0,1.8
instancias1a100,157.txt,100,50,14.0,8.0,1.75
instancias1a100,158.txt,100,50,17.0,11.0,1.5454545454545454
instancias1a100,159.txt,100,50,12.0,9.0,1.3333333333333333
instancias1a100,160.txt,100,50,14.0,9.0,1.5555555555555556
instancias1a100,211.txt,200,10,221.0,204.0,1.0833333333333333
instancias1a100,212.txt,200,10,227.0,204.0,1.1127450980392157
instancias1a100,213.txt,200,10,209.0,197.0,1.0609137055837563
instancias1a100,214.txt,200,10,210.0,195.0,1.0769230769230769
instancias1a100,215.txt,200,10,257.0,218.0,1.1788990825688073
instancias1a100,216.txt,200,10,208.0,183.0,1.1366120218579234
instancias1a100,217.txt,200,10,210.0,189.0,1.1111111111111112
instancias1a100,218.txt,200,10,222.0,198.0,1.121212121212121
instancias1a100,219.txt,200,10,215.0,197.0,1.0913705583756346
instancias1a100,220.txt,200,10,237.0,206.0,1.1504854368932038
instancias1a100,221.txt,200,20,68.0,55.0,1.2363636363636363
instancias1a100,222.txt,200,20,70.0,58.0,1.206896551724138
instancias1a100,223.txt,200,20,71.0,53.0,1.3396226415094339
instancias1a100,224.txt,200,20,81.0,60.0,1.35
instancias1a100,225.txt,200,20,66.0,55.0,1.2
instancias1a100,226.txt,200,20,74.0,59.0,1.2542372881355932
instancias1a100,227.txt,200,20,87.0,58.0,1.5
instancias1a100,228.txt,200,20,76.0,56.0,1.3571428571428572
instancias1a100,229.txt,200,20,77.0,58.0,1.3275862068965518
instancias1a100,230.txt,200,20,69.0,54.0,1.2777777777777777
instancias1a100,231.txt,200,30,41.0,27.0,1.5185185185185186
instancias1a100,232.txt,200,30,34.0,27.0,1.2592592592592593
instancias1a100,233.txt,200,30,42.0,28.0,1.5
instancias1a100,234.txt,200,30,39.0,27.0,1.4444444444444444
instancias1a100,235.txt,200,30,33.0,24.0,1.375
instancias1a100,236.txt,200,30,46.0,31.0,1.4838709677419355
instancias1a100,237.txt,200,30,36.0,27.0,1.3333333333333333
instancias1a100,238.txt,200,30,36.0,28.0,1.2857142857142858
instancias1a100,239.txt,200,30,45.0,29.0,1.5517241379310345
instancias1a100,240.txt,200,30,45.0,30.0,1.5
instancias1a100,241.txt,200,40,26.0,17.0,1.5294117647058822
instancias1a100,242.txt,200,40,22.0,17.0,1.2941176470588236
instancias1a100,243.txt,200,40,25.0,16.0,1.5625
instancias1a100,244.txt,200,40,27.0,17.0,1.588235294117647
instancias1a100,245.txt,200,40,38.0,19.0,2.0
instancias1a100,246.txt,200,40,27.0,18.0,1.5
instancias1a100,247.txt,200,40,26.0,18.0,1.4444444444444444
instancias1a100,248.txt,200,40,25.0,17.0,1.4705882352941178
instancias1a100,249.txt,200,40,20.0,14.0,1.4285714285714286
instancias1a100,250.txt,200,40,25.0,18.0,1.3888888888888888
instancias1a100,251.txt,200,50,19.0,13.0,1.4615384615384615
instancias1a100,252.txt,200,50,21.0,16.0,1.3125
instancias1a100,253.txt,200,50,23.0,12.0,1.9166666666666667
instancias1a100,254.txt,200,50,22.0,12.0,1.8333333333333333
instancias1a100,255.txt,200,50,21.0,13.0,1.6153846153846154
instancias1a100,256.txt,200,50,18.0,12.0,1.5
instancias1a100,257.txt,200,50,19.0,13.0,1.4615384615384615
instancias1a100,258.txt,200,50,23.0,12.0,1.9166666666666667
instancias1a100,259.txt,200,50,21.0,13.0,1.6153846153846154
instancias1a100,260.txt,200,50,20.0,12.0,1.6666666666666667
instancias1a100,511.txt,500,10,531.0,501.0,1.0598802395209581
instancias1a100,512.txt,500,10,498.0,484.0,1.0289256198347108
instancias1a100,513.txt,500,10,517.0,500.0,1.034
instancias1a100,514.txt,500,10,478.0,469.0,1.019189765458422
instancias1a100,515.txt,500,10,532.0,503.0,1.0576540755467196
instancias1a100,516.txt,500,10,523.0,497.0,1.0523138832997987
instancias1a100,517.txt,500,10,481.0,455.0,1.0571428571428572
instancias1a100,518.txt,500,10,504.0,467.0,1.0792291220556745
instancias1a100,519.txt,500,10,506.0,490.0,1.0326530612244897
instancias1a100,520.txt,500,10,502.0,483.0,1.0393374741200827
instancias1a100,521.txt,500,20,153.0,135.0,1.1333333333333333
instancias1a100,522.txt,500,20,168.0,130.0,1.2923076923076924
instancias1a100,523.txt,500,20,167.0,137.0,1.218978102189781
instancias1a100,524.txt,500,20,154.0,138.0,1.1159420289855073
instancias1a100,525.txt,500,20,165.0,147.0,1.1224489795918366
instancias1a100,526.txt,500,20,152.0,134.0,1.1343283582089552
instancias1a100,527.txt,500,20,155.0,132.0,1.1742424242424243
instancias1a100,528.txt,500,20,150.0,136.0,1.1029411764705883
instancias1a100,529.txt,500,20,156.0,137.0,1.1386861313868613
instancias1a100,530.txt,500,20,136.0,124.0,1.096774193548387
instancias1a100,531.txt,500,30,81.0,62.0,1.3064516129032258
instancias1a100,532.txt,500,30,90.0,68.0,1.3235294117647058
instancias1a100,533.txt,500,30,82.0,67.0,1.2238805970149254
instancias1a100,534.txt,500,30,84.0,66.0,1.2727272727272727
instancias1a100,535.txt,500,30,78.0,67.0,1.164179104477612
instancias1a100,536.txt,500,30,78.0,64.0,1.21875
instancias1a100,537.txt,500,30,70.0,61.0,1.1475409836065573
instancias1a100,538.txt,500,30,76.0,66.0,1.1515151515151516
instancias1a100,539.txt,500,30,74.0,63.0,1.1746031746031746
instancias1a100,540.txt,500,30,82.0,68.0,1.2058823529411764
instancias1a100,541.txt,500,40,49.0,39.0,1.2564102564102564
instancias1a100,542.txt,500,40,50.0,39.0,1.2820512820512822
instancias1a100,543.txt,500,40,48.0,39.0,1.2307692307692308
instancias1a100,544.txt,500,40,48.0,39.0,1.2307692307692308
instancias1a100,545.txt,500,40,48.0,39.0,1.2307692307692308
instancias1a100,546.txt,500,40,46.0,38.0,1.2105263157894737
instancias1a100,547.txt,500,40,48.0,39.0,1.2307692307692308
instancias1a100,548.txt,500,40,47.0,40.0,1.175
instancias1a100,549.txt,500,40,48.0,39.0,1.2307692307692308
instancias1a100,550.txt,500,40,49.0,37.0,1.3243243243243243
instancias1a100,551.txt,500,50,36.0,26.0,1.3846153846153846
instancias1a100,552.txt,500,50,38.0,27.0,1.4074074074074074
instancias1a100,553.txt,500,50,34.0,26.0,1.3076923076923077
instancias1a100,554.txt,500,50,35.0,27.0,1.2962962962962963
instancias1a100,555.txt,500,50,35.0,26.0,1.3461538461538463
instancias1a100,556.txt,500,50,36.0,27.0,1.3333333333333333
instancias1a100,557.txt,500,50,44.0,28.0,1.5714285714285714
instancias1a100,558.txt,500,50,34.0,26.0,1.3076923076923077
instancias1a100,559.txt,500,50,35.0,27.0,1.2962962962962963
instancias1a100,560.txt,500,50,36.0,27.0,1.3333333333333333
instancias100a120,1011.txt,1000,10,10237.0,10141.0,1.0094665220392467
instancias100a120,1012.txt,1000,10,10239.0,10141.0,1.0096637412483975
instancias100a120,1013.txt,1000,10,10253.0,10151.0,1.010048271106295
instancias100a120,1014.txt,1000,10,10246.0,10151.0,1.00935868387351
instancias100a120,1015.txt,1000,10,10252.0,10150.0,1.010049261083744
